geohash,hour_of_day,day_of_week,weekend,num_orders
4nxcdw,14,4,0,37
4nxcdw,14,5,1,50
4nxcdw,14,6,1,52
4nxcdw,15,0,0,15
4nxcdw,15,1,0,13
4nxcdw,15,2,0,20
4nxcdw,15,3,0,13
4nxcdw,15,4,0,17
4nxcdw,15,5,1,31
4nxcdw,15,6,1,35
4nxcdw,16,0,0,23
4nxcdw,16,1,0,10
4nxcdw,16,2,0,14
4nxcdw,16,3,0,18
4nxcdw,16,4,0,20
4nxcdw,16,5,1,46
4nxcdw,16,6,1,29
4nxcdw,17,0,0,25
4nxcdw,17,1,0,17
4nxcdw,17,2,0,19
4nxcdw,17,3,0,18
4nxcdw,17,4,0,21
4nxcdw,17,5,1,15
4nxcdw,17,6,1,33
4nxcdw,18,0,0,33
4nxcdw,18,1,0,38
4nxcdw,18,2,0,16
4nxcdw,18,3,0,18
4nxcdw,18,4,0,22
4nxcdw,18,5,1,31
4nxcdw,18,6,1,42
4nxcdw,19,0,0,36
4nxcdw,19,1,0,46
4nxcdw,19,2,0,59
4nxcdw,19,3,0,30
4nxcdw,19,4,0,44
4nxcdw,19,5,1,38
4nxcdw,19,6,1,70
4nxcdw,20,0,0,78
4nxcdw,20,1,0,58
4nxcdw,20,2,0,66
4nxcdw,20,3,0,80
4nxcdw,20,4,0,79
4nxcdw,20,5,1,85
4nxcdw,20,6,1,88
4nxcdw,21,0,0,65
4nxcdw,21,1,0,59
4nxcdw,21,2,0,68
4nxcdw,21,3,0,58
4nxcdw,21,4,0,75
4nxcdw,21,5,1,65
4nxcdw,21,6,1,87
4nxcdw,22,0,0,52
4nxcdw,22,1,0,63
4nxcdw,22,2,0,43
4nxcdw,22,3,0,46
4nxcdw,22,4,0,57
4nxcdw,22,5,1,63
4nxcdw,22,6,1,47
4nxcdw,23,0,0,9
4nxcdw,23,1,0,13
4nxcdw,23,2,0,20
4nxcdw,23,3,0,21
4nxcdw,23,4,0,35
4nxcdw,23,5,1,33
4nxcdw,23,6,1,13
4nxcdx,9,0,0,3
4nxcdx,9,1,0,2
4nxcdx,9,2,0,4
4nxcdx,9,3,0,3
4nxcdx,9,4,0,3
4nxcdx,9,5,1,8
4nxcdx,9,6,1,12
4nxcdx,10,0,0,10
4nxcdx,10,1,0,14
4nxcdx,10,2,0,10
4nxcdx,10,3,0,11
4nxcdx,10,4,0,2
4nxcdx,10,5,1,12
4nxcdx,10,6,1,16
4nxcdx,11,0,0,9
4nxcdx,11,1,0,16
4nxcdx,11,2,0,7
4nxcdx,11,3,0,5
4nxcdx,11,4,0,11
4nxcdx,11,5,1,22
4nxcdx,11,6,1,22
4nxcdx,12,0,0,13
4nxcdx,12,1,0,18
4nxcdx,12,2,0,10
4nxcdx,12,3,0,15
4nxcdx,12,4,0,15
4nxcdx,12,5,1,25
4nxcdx,12,6,1,32
4nxcdx,13,0,0,19
4nxcdx,13,1,0,15
4nxcdx,13,2,0,14
4nxcdx,13,3,0,19
4nxcdx,13,4,0,26
4nxcdx,13,5,1,33
4nxcdx,13,6,1,40
4nxcdx,14,0,0,17
4nxcdx,14,1,0,15
4nxcdx,14,2,0,12
4nxcdx,14,3,0,17
4nxcdx,14,4,0,8
4nxcdx,14,5,1,27
4nxcdx,14,6,1,30
4nxcdx,15,0,0,6
4nxcdx,15,1,0,15
4nxcdx,15,2,0,18
4nxcdx,15,3,0,7
4nxcdx,15,4,0,4
4nxcdx,15,5,1,19
4nxcdx,15,6,1,19
4nxcdx,16,0,0,2
4nxcdx,16,1,0,21
4nxcdx,16,2,0,17
4nxcdx,16,3,0,11
4nxcdx,16,4,0,18
4nxcdx,16,5,1,11
4nxcdx,16,6,1,16
4nxcdx,17,0,0,12
4nxcdx,17,1,0,18
4nxcdx,17,2,0,12
4nxcdx,17,3,0,12
4nxcdx,17,4,0,19
4nxcdx,17,5,1,20
4nxcdx,17,6,1,22
4nxcdx,18,0,0,15
4nxcdx,18,1,0,14
4nxcdx,18,2,0,15
4nxcdx,18,3,0,13
4nxcdx,18,4,0,13
4nxcdx,18,5,1,24
4nxcdx,18,6,1,10
4nxcdx,19,0,0,17
4nxcdx,19,1,0,30
4nxcdx,19,2,0,17
4nxcdx,19,3,0,15
4nxcdx,19,4,0,19
4nxcdx,19,5,1,36
4nxcdx,19,6,1,29
4nxcdx,20,0,0,20
4nxcdx,20,1,0,33
4nxcdx,20,2,0,33
4nxcdx,20,3,0,33
4nxcdx,20,4,0,31
4nxcdx,20,5,1,35
4nxcdx,20,6,1,55
4nxcdx,21,0,0,24
4nxcdx,21,1,0,31
4nxcdx,21,2,0,22
4nxcdx,21,3,0,28
4nxcdx,21,4,0,36
4nxcdx,21,5,1,45
4nxcdx,21,6,1,43
4nxcdx,22,0,0,20
4nxcdx,22,1,0,20
4nxcdx,22,2,0,23
4nxcdx,22,3,0,17
4nxcdx,22,4,0,34
4nxcdx,22,5,1,26
4nxcdx,22,6,1,33
4nxcdx,23,0,0,3
4nxcdx,23,1,0,9
4nxcdx,23,2,0,9
4nxcdx,23,3,0,10
4nxcdx,23,4,0,10
4nxcdx,23,5,1,9
4nxcdx,23,6,1,8
4nxcdy,9,0,0,2
4nxcdy,9,1,0,1
4nxcdy,9,2,0,1
4nxcdy,9,3,0,1
4nxcdy,9,5,1,2
4nxcdy,9,6,1,3
4nxcdy,10,0,0,2
4nxcdy,10,1,0,2
4nxcdy,10,2,0,1
4nxcdy,10,3,0,2
4nxcdy,10,5,1,3
4nxcdy,10,6,1,3
4nxcdy,11,0,0,1
4nxcdy,11,1,0,3
4nxcdy,11,2,0,2
4nxcdy,11,3,0,4
4nxcdy,11,4,0,1
4nxcdy,11,5,1,2
4nxcdy,11,6,1,5
4nxcdy,12,0,0,1
4nxcdy,12,1,0,4
4nxcdy,12,2,0,6
4nxcdy,12,4,0,4
4nxcdy,12,5,1,3
4nxcdy,12,6,1,6
4nxcdy,13,0,0,5
4nxcdy,13,1,0,3
4nxcdy,13,2,0,2
4nxcdy,13,3,0,1
4nxcdy,13,4,0,2
4nxcdy,13,5,1,7
4nxcdy,13,6,1,11
4nxcdy,14,0,0,6
4nxcdy,14,1,0,4
4nxcdy,14,2,0,2
4nxcdy,14,3,0,5
4nxcdy,14,4,0,5
4nxcdy,14,5,1,6
4nxcdy,14,6,1,9
4nxcdy,15,0,0,3
4nxcdy,15,1,0,5
4nxcdy,15,2,0,2
4nxcdy,15,3,0,9
4nxcdy,15,4,0,3
4nxcdy,15,5,1,8
4nxcdy,15,6,1,7
4nxcdy,16,0,0,5
4nxcdy,16,1,0,3
4nxcdy,16,2,0,4
4nxcdy,16,3,0,1
4nxcdy,16,4,0,4
4nxcdy,16,5,1,3
4nxcdy,16,6,1,7
4nxcdy,17,0,0,1
4nxcdy,17,2,0,5
4nxcdy,17,4,0,7
4nxcdy,17,5,1,5
4nxcdy,17,6,1,3
4nxcdy,18,0,0,5
4nxcdy,18,1,0,1
4nxcdy,18,2,0,2
4nxcdy,18,3,0,5
4nxcdy,18,4,0,5
4nxcdy,18,5,1,4
4nxcdy,18,6,1,3
4nxcdy,19,0,0,4
4nxcdy,19,1,0,7
4nxcdy,19,2,0,6
4nxcdy,19,3,0,5
4nxcdy,19,4,0,2
4nxcdy,19,5,1,4
4nxcdy,19,6,1,4
4nxcdy,20,0,0,5
4nxcdy,20,1,0,13
4nxcdy,20,2,0,3
4nxcdy,20,3,0,5
4nxcdy,20,4,0,13
4nxcdy,20,5,1,8
4nxcdy,20,6,1,5
4nxcdy,21,0,0,7
4nxcdy,21,1,0,8
4nxcdy,21,2,0,5
4nxcdy,21,4,0,5
4nxcdy,21,5,1,6
4nxcdy,21,6,1,12
4nxcdy,22,0,0,1
4nxcdy,22,1,0,5
4nxcdy,22,2,0,6
4nxcdy,22,3,0,3
4nxcdy,22,4,0,2
4nxcdy,22,5,1,4
4nxcdy,23,0,0,3
4nxcdy,23,1,0,2
4nxcdy,23,2,0,1
4nxcdy,23,3,0,5
4nxcdy,23,4,0,2
4nxcdy,23,5,1,4
4nxcdy,23,6,1,5
4nxcdz,9,0,0,12
4nxcdz,9,1,0,4
4nxcdz,9,2,0,3
4nxcdz,9,3,0,3
4nxcdz,9,4,0,3
4nxcdz,9,5,1,11
4nxcdz,9,6,1,11
4nxcdz,10,0,0,3
4nxcdz,10,1,0,5
4nxcdz,10,2,0,4
4nxcdz,10,3,0,4
4nxcdz,10,4,0,6
4nxcdz,10,5,1,16
4nxcdz,10,6,1,9
4nxcdz,11,0,0,13
4nxcdz,11,1,0,13
4nxcdz,11,2,0,19
4nxcdz,11,3,0,14
4nxcdz,11,4,0,5
4nxcdz,11,5,1,18
4nxcdz,11,6,1,14
4nxcdz,12,0,0,11
4nxcdz,12,1,0,27
4nxcdz,12,2,0,19
4nxcdz,12,3,0,13
4nxcdz,12,4,0,23
4nxcdz,12,5,1,26
4nxcdz,12,6,1,40
4nxcdz,13,0,0,24
4nxcdz,13,1,0,21
4nxcdz,13,2,0,26
4nxcdz,13,3,0,20
4nxcdz,13,4,0,23
4nxcdz,13,5,1,41
4nxcdz,13,6,1,52
4nxcdz,14,0,0,25
4nxcdz,14,1,0,26
4nxcdz,14,2,0,26
4nxcdz,14,3,0,18
4nxcdz,14,4,0,29
4nxcdz,14,5,1,28
4nxcdz,14,6,1,43
4nxcdz,15,0,0,16
4nxcdz,15,1,0,11
4nxcdz,15,2,0,21
4nxcdz,15,3,0,11
4nxcdz,15,4,0,18
4nxcdz,15,5,1,29
4nxcdz,15,6,1,35
4nxcdz,16,0,0,13
4nxcdz,16,1,0,19
4nxcdz,16,2,0,18
4nxcdz,16,3,0,12
4nxcdz,16,4,0,20
4nxcdz,16,5,1,26
4nxcdz,16,6,1,56
4nxcdz,17,0,0,21
4nxcdz,17,1,0,20
4nxcdz,17,2,0,17
4nxcdz,17,3,0,19
4nxcdz,17,4,0,22
4nxcdz,17,5,1,25
4nxcdz,17,6,1,23
4nxcdz,18,0,0,14
4nxcdz,18,1,0,21
4nxcdz,18,2,0,28
4nxcdz,18,3,0,25
4nxcdz,18,4,0,36
4nxcdz,18,5,1,26
4nxcdz,18,6,1,43
4nxcdz,19,0,0,28
4nxcdz,19,1,0,37
4nxcdz,19,2,0,33
4nxcdz,19,3,0,32
4nxcdz,19,4,0,35
4nxcdz,19,5,1,39
4nxcdz,19,6,1,48
4nxcdz,20,0,0,52
4nxcdz,20,1,0,45
4nxcdz,20,2,0,49
4nxcdz,20,3,0,36
4nxcdz,20,4,0,63
4nxcdz,20,5,1,64
4nxcdz,20,6,1,67
4nxcdz,21,0,0,48
4nxcdz,21,1,0,35
4nxcdz,21,2,0,30
4nxcdz,21,3,0,45
4nxcdz,21,4,0,50
4nxcdz,21,5,1,67
4nxcdz,21,6,1,72
4nxcdz,22,0,0,36
4nxcdz,22,1,0,44
4nxcdz,22,2,0,46
4nxcdz,22,3,0,43
4nxcdz,22,4,0,54
4nxcdz,22,5,1,44
4nxcdz,22,6,1,49
4nxcdz,23,0,0,13
4nxcdz,23,1,0,14
4nxcdz,23,2,0,11
4nxcdz,23,3,0,20
4nxcdz,23,4,0,25
4nxcdz,23,5,1,17
4nxcdz,23,6,1,15
4nxcep,9,0,0,1
4nxcep,9,1,0,2
4nxcep,9,2,0,5
4nxcep,9,3,0,6
4nxcep,9,4,0,1
4nxcep,9,5,1,7
4nxcep,9,6,1,6
4nxcep,10,0,0,10
4nxcep,10,1,0,5
4nxcep,10,2,0,4
4nxcep,10,3,0,9
4nxcep,10,4,0,8
4nxcep,10,5,1,5
4nxcep,10,6,1,8
4nxcep,11,0,0,4
4nxcep,11,1,0,10
4nxcep,11,2,0,5
4nxcep,11,3,0,4
4nxcep,11,4,0,4
4nxcep,11,5,1,3
4nxcep,11,6,1,12
4nxcep,12,0,0,12
4nxcep,12,1,0,12
4nxcep,12,2,0,6
4nxcep,12,3,0,9
4nxcep,12,4,0,22
4nxcep,12,5,1,11
4nxcep,12,6,1,23
4nxcep,13,0,0,17
4nxcep,13,1,0,12
4nxcep,13,2,0,14
4nxcep,13,3,0,18
4nxcep,13,4,0,10
4nxcep,13,5,1,25
4nxcep,13,6,1,22
4nxcep,14,0,0,5
4nxcep,14,1,0,19
4nxcep,14,2,0,13
4nxcep,14,3,0,10
4nxcep,14,4,0,10
4nxcep,14,5,1,18
4nxcep,14,6,1,21
4nxcep,15,0,0,9
4nxcep,15,1,0,6
4nxcep,15,2,0,2
4nxcep,15,3,0,6
4nxcep,15,4,0,6
4nxcep,15,5,1,3
4nxcep,15,6,1,8
4nxcep,16,0,0,9
4nxcep,16,1,0,6
4nxcep,16,2,0,7
4nxcep,16,3,0,8
4nxcep,16,4,0,7
4nxcep,16,5,1,8
4nxcep,16,6,1,9
4nxcep,17,0,0,9
4nxcep,17,1,0,4
4nxcep,17,2,0,4
4nxcep,17,3,0,2
4nxcep,17,4,0,5
4nxcep,17,5,1,17
4nxcep,17,6,1,15
4nxcep,18,0,0,6
4nxcep,18,1,0,7
4nxcep,18,2,0,8
4nxcep,18,3,0,7
4nxcep,18,4,0,5
4nxcep,18,5,1,10
4nxcep,18,6,1,10
4nxcep,19,0,0,12
4nxcep,19,1,0,13
4nxcep,19,2,0,14
4nxcep,19,3,0,11
4nxcep,19,4,0,11
4nxcep,19,5,1,6
4nxcep,19,6,1,11
4nxcep,20,0,0,15
4nxcep,20,1,0,21
4nxcep,20,2,0,21
4nxcep,20,3,0,19
4nxcep,20,4,0,20
4nxcep,20,5,1,21
4nxcep,20,6,1,25
4nxcep,21,0,0,28
4nxcep,21,1,0,25
4nxcep,21,2,0,18
4nxcep,21,3,0,19
4nxcep,21,4,0,26
4nxcep,21,5,1,15
4nxcep,21,6,1,24
4nxcep,22,0,0,15
4nxcep,22,1,0,20
4nxcep,22,2,0,23
4nxcep,22,3,0,13
4nxcep,22,4,0,16
4nxcep,22,5,1,24
4nxcep,22,6,1,14
4nxcep,23,0,0,5
4nxcep,23,1,0,8
4nxcep,23,2,0,3
4nxcep,23,3,0,6
4nxcep,23,4,0,17
4nxcep,23,5,1,5
4nxcep,23,6,1,10
4nxcez,18,3,0,3
4nxcf0,9,3,0,1
4nxcf0,9,6,1,1
4nxcf0,10,5,1,1
4nxcf0,10,6,1,1
4nxcf0,11,4,0,1
4nxcf0,11,5,1,2
4nxcf0,11,6,1,1
4nxcf0,12,4,0,2
4nxcf0,12,5,1,5
4nxcf0,12,6,1,1
4nxcf0,13,0,0,1
4nxcf0,13,1,0,2
4nxcf0,13,2,0,1
4nxcf0,13,3,0,1
4nxcf0,13,4,0,3
4nxcf0,13,5,1,8
4nxcf0,13,6,1,3
4nxcf0,14,0,0,1
4nxcf0,14,2,0,1
4nxcf0,14,6,1,6
4nxcf0,15,2,0,1
4nxcf0,15,4,0,3
4nxcf0,15,5,1,1
4nxcf0,15,6,1,3
4nxcf0,16,0,0,1
4nxcf0,16,1,0,2
4nxcf0,16,2,0,1
4nxcf0,16,3,0,1
4nxcf0,16,4,0,1
4nxcf0,16,5,1,2
4nxcf0,17,1,0,2
4nxcf0,17,3,0,3
4nxcf0,17,4,0,1
4nxcf0,18,0,0,1
4nxcf0,18,2,0,3
4nxcf0,18,3,0,1
4nxcf0,18,4,0,3
4nxcf0,18,5,1,3
4nxcf0,18,6,1,3
4nxcf0,19,0,0,1
4nxcf0,19,1,0,1
4nxcf0,19,2,0,6
4nxcf0,19,3,0,1
4nxcf0,19,4,0,3
4nxcf0,19,5,1,3
4nxcf0,19,6,1,2
4nxcf0,20,0,0,3
4nxcf0,20,2,0,6
4nxcf0,20,3,0,5
4nxcf0,20,4,0,7
4nxcf0,20,5,1,2
4nxcf0,20,6,1,7
4nxcf0,21,1,0,2
4nxcf0,21,2,0,6
4nxcf0,21,4,0,2
4nxcf0,21,6,1,4
4nxcf0,22,0,0,2
4nxcf0,22,2,0,2
4nxcf0,22,4,0,1
4nxcf0,22,6,1,1
4nxcf0,23,0,0,1
4nxcf0,23,1,0,1
4nxcf1,11,6,1,2
4nxcf1,12,0,0,1
4nxcf1,12,2,0,1
4nxcf1,12,6,1,1
4nxcf1,13,0,0,1
4nxcf1,13,1,0,2
4nxcf1,13,5,1,3
4nxcf1,13,6,1,1
4nxcf1,14,0,0,1
4nxcf1,14,1,0,1
4nxcf1,14,2,0,1
4nxcf1,14,5,1,2
4nxcf1,15,0,0,2
4nxcf1,15,3,0,3
4nxcf1,15,5,1,1
4nxcf1,17,1,0,1
4nxcf1,17,3,0,1
4nxcf1,17,6,1,1
4nxcf1,19,1,0,2
4nxcf1,19,4,0,1
4nxcf1,20,2,0,1
4nxcf1,20,3,0,5
4nxcf1,20,4,0,1
4nxcf1,20,5,1,2
4nxcf1,21,0,0,2
4nxcf1,21,1,0,1
4nxcf1,21,2,0,2
4nxcf1,21,4,0,1
4nxcf1,21,5,1,2
4nxcf1,21,6,1,2
4nxcf1,22,5,1,1
4nxcf1,22,6,1,2
4nxcf1,23,2,0,1
4nxcf1,23,3,0,1
4nxcf1,23,5,1,1
4nxcf1,23,6,1,2
4nxcf2,9,0,0,4
4nxcf2,9,1,0,2
4nxcf2,9,2,0,1
4nxcf2,9,4,0,2
4nxcf2,9,5,1,6
4nxcf2,9,6,1,4
4nxcf2,10,0,0,1
4nxcf2,10,1,0,1
4nxcf2,10,2,0,2
4nxcf2,10,3,0,1
4nxcf2,10,4,0,2
4nxcf2,10,5,1,9
4nxcf2,10,6,1,7
4nxcf2,11,1,0,2
4nxcf2,11,2,0,4
4nxcf2,11,3,0,2
4nxcf2,11,4,0,4
4nxcf2,11,5,1,10
4nxcf2,11,6,1,5
4nxcf2,12,0,0,9
4nxcf2,12,1,0,5
4nxcf2,12,2,0,6
4nxcf2,12,3,0,6
4nxcf2,12,4,0,11
4nxcf2,12,5,1,6
4nxcf2,12,6,1,20
4nxcf2,13,0,0,14
4nxcf2,13,1,0,9
4nxcf2,13,2,0,15
4nxcf2,13,3,0,8
4nxcf2,13,4,0,12
4nxcf2,13,5,1,31
4nxcf2,13,6,1,28
4nxcf2,14,0,0,5
4nxcf2,14,1,0,14
4nxcf2,14,2,0,10
4nxcf2,14,3,0,5
4nxcf2,14,4,0,8
4nxcf2,14,5,1,6
4nxcf2,14,6,1,26
4nxcf2,15,0,0,3
4nxcf2,15,1,0,5
4nxcf2,15,2,0,2
4nxcf2,15,3,0,9
4nxcf2,15,4,0,10
4nxcf2,15,5,1,17
4nxcf2,15,6,1,13
4nxcf2,16,0,0,5
4nxcf2,16,1,0,10
4nxcf2,16,2,0,6
4nxcf2,16,3,0,6
4nxcf2,16,4,0,9
4nxcf2,16,5,1,15
4nxcf2,16,6,1,16
4nxcf2,17,0,0,2
4nxcf2,17,1,0,3
4nxcf2,17,2,0,7
4nxcf2,17,3,0,4
4nxcf2,17,4,0,13
4nxcf2,17,5,1,10
4nxcf2,17,6,1,10
4nxcf2,18,0,0,9
4nxcf2,18,1,0,9
4nxcf2,18,2,0,8
4nxcf2,18,3,0,8
4nxcf2,18,4,0,8
4nxcf2,18,5,1,12
4nxcf2,18,6,1,12
4nxcf2,19,0,0,16
4nxcf2,19,1,0,13
4nxcf2,19,2,0,15
4nxcf2,19,3,0,16
4nxcf2,19,4,0,26
4nxcf2,19,5,1,16
4nxcf2,19,6,1,25
4nxcf2,20,0,0,35
4nxcf2,20,1,0,24
4nxcf2,20,2,0,25
4nxcf2,20,3,0,23
4nxcf2,20,4,0,31
4nxcf2,20,5,1,33
4nxcf2,20,6,1,28
4nxcf2,21,0,0,25
4nxcf2,21,1,0,26
4nxcf2,21,2,0,32
4nxcf2,21,3,0,26
4nxcf2,21,4,0,30
4nxcf2,21,5,1,26
4nxcf2,21,6,1,33
4nxcf2,22,0,0,20
4nxcf2,22,1,0,19
4nxcf2,22,2,0,16
4nxcf2,22,3,0,15
4nxcf2,22,4,0,27
4nxcf2,22,5,1,30
4nxcf2,22,6,1,17
4nxcf2,23,0,0,6
4nxcf2,23,1,0,5
4nxcf2,23,2,0,4
4nxcf2,23,3,0,7
4nxcf2,23,4,0,3
4nxcf2,23,5,1,7
4nxcf2,23,6,1,4
4nxcf3,9,2,0,1
4nxcf3,9,5,1,1
4nxcf3,9,6,1,2
4nxcf3,10,0,0,1
4nxcf3,10,1,0,2
4nxcf3,10,2,0,1
4nxcf3,10,4,0,2
4nxcf3,10,5,1,2
4nxcf3,11,0,0,3
4nxcf3,11,1,0,1
4nxcf3,11,2,0,1
4nxcf3,11,3,0,5
4nxcf3,11,4,0,1
4nxcf3,11,5,1,1
4nxcf3,11,6,1,1
4nxcf3,12,0,0,1
4nxcf3,12,2,0,2
4nxcf3,12,3,0,1
4nxcf3,12,4,0,2
4nxcf3,12,5,1,4
4nxcf3,12,6,1,4
4nxcf3,13,0,0,1
4nxcf3,13,1,0,1
4nxcf3,13,2,0,3
4nxcf3,13,3,0,2
4nxcf3,13,4,0,1
4nxcf3,13,5,1,1
4nxcf3,13,6,1,3
4nxcf3,14,0,0,2
4nxcf3,14,1,0,2
4nxcf3,14,2,0,3
4nxcf3,14,3,0,1
4nxcf3,14,5,1,2
4nxcf3,14,6,1,2
4nxcf3,15,0,0,2
4nxcf3,15,1,0,4
4nxcf3,15,3,0,3
4nxcf3,15,4,0,6
4nxcf3,15,5,1,3
4nxcf3,15,6,1,1
4nxcf3,16,3,0,5
4nxcf3,16,4,0,2
4nxcf3,16,5,1,1
4nxcf3,16,6,1,5
4nxcf3,17,0,0,3
4nxcf3,17,1,0,1
4nxcf3,17,4,0,2
4nxcf3,17,5,1,6
4nxcf3,17,6,1,3
4nxcf3,18,0,0,5
4nxcf3,18,1,0,1
4nxcf3,18,2,0,4
4nxcf3,18,4,0,2
4nxcf3,18,5,1,1
4nxcf3,18,6,1,1
4nxcf3,19,0,0,1
4nxcf3,19,1,0,1
4nxcf3,19,2,0,1
4nxcf3,19,3,0,2
4nxcf3,19,4,0,2
4nxcf3,19,5,1,5
4nxcf3,19,6,1,3
4nxcf3,20,0,0,2
4nxcf3,20,1,0,4
4nxcf3,20,2,0,4
4nxcf3,20,3,0,2
4nxcf3,20,4,0,3
4nxcf3,20,5,1,2
4nxcf3,20,6,1,5
4nxcf3,21,0,0,4
4nxcf3,21,1,0,8
4nxcf3,21,2,0,10
4nxcf3,21,3,0,7
4nxcf3,21,4,0,6
4nxcf3,21,5,1,7
4nxcf3,21,6,1,13
4nxcf3,22,0,0,4
4nxcf3,22,1,0,7
4nxcf3,22,2,0,5
4nxcf3,22,3,0,5
4nxcf3,22,4,0,5
4nxcf3,22,5,1,5
4nxcf3,22,6,1,3
4nxcf3,23,0,0,1
4nxcf3,23,2,0,3
4nxcf3,23,3,0,9
4nxcf3,23,4,0,1
4nxcf3,23,6,1,5
4nxcf4,9,0,0,2
4nxcf4,9,1,0,3
4nxcf4,9,2,0,3
4nxcf4,9,3,0,4
4nxcf4,9,4,0,7
4nxcf4,9,5,1,7
4nxcf4,9,6,1,7
4nxcf4,10,0,0,2
4nxcf4,10,1,0,2
4nxcf4,10,3,0,4
4nxcf4,10,4,0,5
4nxcf4,10,5,1,8
4nxcf4,10,6,1,12
4nxcf4,11,0,0,7
4nxcf4,11,1,0,4
4nxcf4,11,2,0,5
4nxcf4,11,3,0,5
4nxcf4,11,4,0,2
4nxcf4,11,5,1,2
4nxcf4,11,6,1,7
4nxcf4,12,0,0,3
4nxcf4,12,1,0,7
4nxcf4,12,2,0,7
4nxcf4,12,3,0,5
4nxcf4,12,4,0,8
4nxcf4,12,5,1,9
4nxcf4,12,6,1,16
4nxcf4,13,0,0,8
4nxcf4,13,1,0,7
4nxcf4,13,2,0,3
4nxcf4,13,3,0,10
4nxcf4,13,4,0,10
4nxcf4,13,5,1,14
4nxcf4,13,6,1,22
4nxcf4,14,0,0,7
4nxcf4,14,1,0,4
4nxcf4,14,2,0,9
4nxcf4,14,3,0,3
4nxcf4,14,4,0,9
4nxcf4,14,5,1,9
4nxcf4,14,6,1,29
4nxcf4,15,0,0,6
4nxcf4,15,1,0,6
4nxcf4,15,2,0,4
4nxcf4,15,3,0,10
4nxcf4,15,4,0,4
4nxcf4,15,5,1,15
4nxcf4,15,6,1,17
4nxcf4,16,0,0,3
4nxcf4,16,1,0,4
4nxcf4,16,2,0,5
4nxcf4,16,3,0,6
4nxcf4,16,4,0,6
4nxcf4,16,5,1,6
4nxcf4,16,6,1,3
4nxcf4,17,0,0,3
4nxcf4,17,1,0,2
4nxcf4,17,2,0,2
4nxcf4,17,3,0,4
4nxcf4,17,4,0,8
4nxcf4,17,5,1,5
4nxcf4,17,6,1,2
4nxcf4,18,0,0,7
4nxcf4,18,1,0,9
4nxcf4,18,2,0,11
4nxcf4,18,3,0,5
4nxcf4,18,4,0,5
4nxcf4,18,5,1,10
4nxcf4,18,6,1,13
4nxcf4,19,0,0,5
4nxcf4,19,1,0,7
4nxcf4,19,2,0,7
4nxcf4,19,3,0,7
4nxcf4,19,4,0,14
4nxcf4,19,5,1,11
4nxcf4,19,6,1,13
4nxcf4,20,0,0,21
4nxcf4,20,1,0,15
4nxcf4,20,2,0,18
4nxcf4,20,3,0,24
4nxcf4,20,4,0,21
4nxcf4,20,5,1,28
4nxcf4,20,6,1,22
4nxcf4,21,0,0,19
4nxcf4,21,1,0,12
4nxcf4,21,2,0,10
4nxcf4,21,3,0,34
4nxcf4,21,4,0,18
4nxcf4,21,5,1,19
4nxcf4,21,6,1,21
4nxcf4,22,0,0,20
4nxcf4,22,1,0,22
4nxcf4,22,2,0,9
4nxcf4,22,3,0,19
4nxcf4,22,4,0,17
4nxcf4,22,5,1,9
4nxcf4,22,6,1,13
4nxcf4,23,0,0,2
4nxcf4,23,1,0,8
4nxcf4,23,2,0,5
4nxcf4,23,3,0,5
4nxcf4,23,4,0,3
4nxcf4,23,5,1,9
4nxcf4,23,6,1,7
4nxcf5,9,0,0,3
4nxcf5,9,1,0,2
4nxcf5,9,2,0,1
4nxcf5,9,3,0,3
4nxcf5,9,4,0,5
4nxcf5,9,5,1,3
4nxcf5,9,6,1,9
4nxcf5,10,0,0,3
4nxcf5,10,1,0,1
4nxcf5,10,2,0,3
4nxcf5,10,3,0,1
4nxcf5,10,4,0,1
4nxcf5,10,5,1,8
4nxcf5,10,6,1,5
4nxcf5,11,1,0,4
4nxcf5,11,2,0,4
4nxcf5,11,3,0,3
4nxcf5,11,4,0,2
4nxcf5,11,5,1,5
4nxcf5,11,6,1,4
4nxcf5,12,0,0,6
4nxcf5,12,1,0,4
4nxcf5,12,2,0,1
4nxcf5,12,3,0,4
4nxcf5,12,4,0,4
4nxcf5,12,5,1,8
4nxcf5,12,6,1,12
4nxcf5,13,0,0,6
4nxcf5,13,1,0,6
4nxcf5,13,2,0,5
4nxcf5,13,3,0,5
4nxcf5,13,4,0,6
4nxcf5,13,5,1,12
4nxcf5,13,6,1,20
4nxcf5,14,0,0,7
4nxcf5,14,1,0,6
4nxcf5,14,2,0,3
4nxcf5,14,3,0,4
4nxcf5,14,4,0,4
4nxcf5,14,5,1,6
4nxcf5,14,6,1,8
4nxcf5,15,0,0,7
4nxcf5,15,1,0,5
4nxcf5,15,2,0,3
4nxcf5,15,3,0,5
4nxcf5,15,4,0,7
4nxcf5,15,5,1,6
4nxcf5,15,6,1,7
4nxcf5,16,0,0,5
4nxcf5,16,1,0,4
4nxcf5,16,2,0,1
4nxcf5,16,3,0,1
4nxcf5,16,4,0,3
4nxcf5,16,5,1,4
4nxcf5,16,6,1,6
4nxcf5,17,0,0,5
4nxcf5,17,1,0,4
4nxcf5,17,2,0,3
4nxcf5,17,3,0,1
4nxcf5,17,4,0,4
4nxcf5,17,5,1,2
4nxcf5,17,6,1,4
4nxcf5,18,0,0,4
4nxcf5,18,1,0,7
4nxcf5,18,2,0,4
